beta,observation_percentage,noise_mode,noise_rate,trials,accuracy,mean_true_goal_rank,std_true_goal_rank,mean_true_goal_probability,std_true_goal_probability,mean_noisy_observation_length,mean_dropped_actions,mean_corrupted_actions,mean_inserted_actions,accuracy_ci95_low,accuracy_ci95_high,accuracy_ci95_half_width
0.5,0.5,corrupt,0.1,50,0.8,1.48,1.1821806208901258,0.4340801326915597,0.16235530727202113,1.9,0.1,0.24,0.0,0.6891256567099494,0.9108743432900507,0.11087434329005064
1.0,0.5,corrupt,0.1,50,0.8,1.48,1.1821806208901258,0.6531113832397678,0.31411402159799334,1.9,0.1,0.24,0.0,0.6891256567099494,0.9108743432900507,0.11087434329005064
2.0,0.5,corrupt,0.1,50,0.8,1.48,1.1821806208901258,0.757668747572352,0.4023115116049254,1.9,0.1,0.24,0.0,0.6891256567099494,0.9108743432900507,0.11087434329005064
5.0,0.5,corrupt,0.1,50,0.8,1.48,1.1821806208901258,0.7699713929743058,0.41495230259469956,1.9,0.1,0.24,0.0,0.6891256567099494,0.9108743432900507,0.11087434329005064
10.0,0.5,corrupt,0.1,50,0.8,1.48,1.1821806208901258,0.7699999987014732,0.4149829914555441,1.9,0.1,0.24,0.0,0.6891256567099494,0.9108743432900507,0.11087434329005064
0.1,0.5,corrupt,0.2,50,0.64,1.82,1.2887266298678752,0.1995071081659432,0.02993037937003803,1.78,0.22,0.4,0.0,0.5069507880519393,0.7730492119480608,0.13304921194806074
0.25,0.5,corrupt,0.2,50,0.64,1.82,1.2887266298678752,0.26006356925042146,0.08478858106811551,1.78,0.22,0.4,0.0,0.5069507880519393,0.7730492119480608,0.13304921194806074
0.5,0.5,corrupt,0.2,50,0.64,1.82,1.2887266298678752,0.37628122657258506,0.19160629416648464,1.78,0.22,0.4,0.0,0.5069507880519393,0.7730492119480608,0.13304921194806074
1.0,0.5,corrupt,0.2,50,0.64,1.82,1.2887266298678752,0.5480922144200651,0.36168600438962445,1.78,0.22,0.4,0.0,0.5069507880519393,0.7730492119480608,0.13304921194806074
2.0,0.5,corrupt,0.2,50,0.64,1.82,1.2887266298678752,0.6277352618390818,0.4574639611548986,1.78,0.22,0.4,0.0,0.5069507880519393,0.7730492119480608,0.13304921194806074
5.0,0.5,corrupt,0.2,50,0.64,1.82,1.2887266298678752,0.6366462322878352,0.4709987766212729,1.78,0.22,0.4,0.0,0.5069507880519393,0.7730492119480608,0.13304921194806074
